"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC_Os05g51240",301.864672486916,-6.27483108420913,1.24295272799301,-5.04832641088538,4.4569718257004e-07,4.94611108122936e-06
"LOC_Os12g27370",2325.16206496983,-1.39028775498762,0.275406807891028,-5.04812413910162,4.46169212451027e-07,4.94929662037301e-06
"LOC_Os08g41840",150.079073797071,1.19864265675731,0.237459167338656,5.04778429989121,4.46963361384463e-07,4.95605126282748e-06
"LOC_Os06g10070",34.7198495405404,4.55074967170446,0.901612597270198,5.04734481914151,4.47992378456682e-07,4.96540351200787e-06
"LOC_Os01g58039",206.446071471606,-3.37854202883837,0.669910163577126,-5.04327626677275,4.57627781071521e-07,5.06590356241192e-06
"LOC_Os04g11440",302.323306317529,1.58938126845378,0.315162724871571,5.04304964713533,4.5817031246853e-07,5.06981177849793e-06
"LOC_Os11g01450",171.954059697707,-1.8283101655126,0.362596936387472,-5.04226589371637,4.60051419238399e-07,5.08852243618958e-06
"LOC_Os01g67540",97.5367349626521,-3.74394255560061,0.742559421599811,-5.04194337408642,4.60827668548126e-07,5.09500210730316e-06
"LOC_Os06g02830",85.2379454791569,-1.86206275112335,0.369408902559456,-5.04065478179332,4.63941715262591e-07,5.12731290110115e-06
"LOC_Os07g23810",388.861730521974,-1.77878739908821,0.352896576149385,-5.04053459089167,4.64233204519284e-07,5.12841602812467e-06
"LOC_Os03g06630",970.224897882588,-2.24016671711346,0.444444397082084,-5.04037565063447,4.64618940716732e-07,5.13055896732021e-06
"LOC_Os07g46570",486.513952990842,-2.21457109273899,0.439476650328295,-5.03910979362539,4.67702137119785e-07,5.15821862356841e-06
"LOC_Os06g51370",219.634299817888,7.07313877081061,1.40381411446258,5.03851521219277,4.69157137627075e-07,5.17000344907331e-06
"LOC_Os09g32360",1415.60271748749,3.34264128892518,0.663436960192535,5.03837062070693,4.69511626920146e-07,5.17177978175193e-06
"LOC_Os05g50650",132.870995367905,1.00167234557556,0.19885050696006,5.03731351198793,4.7211115924957e-07,5.19613581936713e-06
"LOC_Os01g73780",455.269653985827,1.11986568544022,0.222339643475706,5.03673419608852,4.73541635652508e-07,5.20973684355201e-06
"LOC_Os12g07210",2891.05992309583,-5.83218568972545,1.15866906561198,-5.03352153157299,4.81550700735268e-07,5.2934965278853e-06
"LOC_Os03g42440",332.553952822738,1.08910276554753,0.216375885437068,5.03338328736403,4.81898254508741e-07,5.29514155960406e-06
"LOC_Os07g40860",9923.24874941751,4.63185410246751,0.920476769713553,5.0320162929358,4.85348005294675e-07,5.33085846866352e-06
"LOC_Os03g21999",510.967100912056,1.24830662524787,0.248125197472425,5.03095468724655,4.8804349471727e-07,5.35826497523812e-06
"LOC_Os05g49910",145.448269927944,-2.8566445595651,0.567944271982149,-5.02979728908137,4.90998657674505e-07,5.38459509911676e-06
"LOC_Os07g39590",2821.23915358541,-1.59923974186395,0.317964101224506,-5.02962358236402,4.91443666469893e-07,5.38675409261305e-06
"LOC_Os01g01120",752.409186575465,-1.53264317408982,0.304768287113464,-5.02888009971727,4.9335274918197e-07,5.40546525680294e-06
"LOC_Os05g51420",3997.01498623739,-1.54246236100417,0.306783293482201,-5.02785645038283,4.95992938251814e-07,5.43216825864328e-06
"LOC_Os05g46690",77.4052337423102,3.02072713758647,0.601079472073047,5.02550374440232,5.02112769658724e-07,5.49087209724173e-06
"LOC_Os01g60810",451.915141327267,2.8591095600057,0.56903967104835,5.02444681007621,5.04885699978618e-07,5.51601543022781e-06
"LOC_Os01g23910",102.276035742177,-1.01661593574094,0.202369397444403,-5.02356556168643,5.07208992011946e-07,5.53913624092719e-06
"LOC_Os01g50060",129.127267543622,-1.09644536226057,0.218274995822362,-5.02322933568116,5.08098120649597e-07,5.54658234031033e-06
"LOC_Os11g35390",53.6329025548312,-2.42949740588521,0.483882650190655,-5.02084008370202,5.14459778369702e-07,5.60733319088209e-06
"LOC_Os01g26970",241.813265639765,-1.00302593324611,0.199773467345785,-5.02081656073972,5.14522791161403e-07,5.60733319088209e-06
"LOC_Os11g44810",18799.8551312442,1.72621336772957,0.34381609262958,5.02074627899795,5.14711104679564e-07,5.60733319088209e-06
"LOC_Os06g43430",159.116548687859,-3.1977848127872,0.636966853167437,-5.0203315869352,5.15823587995902e-07,5.61488035818484e-06
"LOC_Os02g53970",1809.85666795305,5.02209308216997,1.00036744778248,5.02024840302675,5.16047022274741e-07,5.61502811223382e-06
"LOC_Os11g11810",100.464213918608,-1.33091753259452,0.265117741229595,-5.02009984854967,5.16446275889525e-07,5.61708803158542e-06
"LOC_Os01g03040",947.985867366301,-1.79339315132692,0.357437187419087,-5.01736588818948,5.23847446480234e-07,5.69295787084693e-06
"LOC_Os11g46250",99.4814470300965,1.47095809803454,0.293279457520145,5.0155510736155,5.28816741463546e-07,5.74229737605464e-06
"LOC_Os02g03840",4320.67857717076,-1.04331624407743,0.208069886109096,-5.01425873579032,5.32383075294479e-07,5.77867811869334e-06
"LOC_Os09g15560",29.4934727066208,4.18615735623116,0.834973665875718,5.01352021903677,5.34431486388793e-07,5.79855995531977e-06
"LOC_Os06g42120",32.5887822220884,2.87878510552606,0.574319540321639,5.01251464283079,5.37232857716183e-07,5.82159814096313e-06
"LOC_Os07g02140",22.1117491797551,-3.78027987426822,0.754177424304059,-5.01245430113026,5.37401409383526e-07,5.82159814096313e-06
"LOC_Os01g07800",143.165365526544,-2.67743312602492,0.534157558048124,-5.0124407783512,5.37439189375025e-07,5.82159814096313e-06
"LOC_Os04g10650",80.0512838191803,-1.14145625559987,0.227727946088186,-5.01236793817939,5.37642734576166e-07,5.82159814096313e-06
"LOC_Os02g34750",306.71994333166,-1.23258066329131,0.245926994887303,-5.01197789960449,5.38733926971549e-07,5.831053782383e-06
"LOC_Os05g40810",77.2310591941349,1.59773428580448,0.318807004351742,5.0116034591313,5.39783490090682e-07,5.84005137924233e-06
"LOC_Os07g05000",1042.45940872115,-3.42527964170475,0.6836843054171,-5.01003111313936,5.44212364719552e-07,5.88558853291687e-06
"LOC_Os06g47970",2156.2045589899,-2.98313063720613,0.595586561867545,-5.00872724168272,5.47911573386424e-07,5.9232008313241e-06
"LOC_Os03g58470",3145.43400882485,-2.34496933753758,0.468195397203465,-5.0085271054438,5.48481521024104e-07,5.92696751878874e-06
"LOC_Os11g04490",200.872623586354,-1.81791105677546,0.362990236816805,-5.00815413857241,5.49545181003871e-07,5.93606413521985e-06
"LOC_Os01g51410",16701.527094376,-2.97773934856464,0.594827750051796,-5.00605317809291,5.5557414218707e-07,5.99876583872366e-06
"LOC_Os05g07130",1412.87283027921,-3.25613182858221,0.650514029046736,-5.00547518299297,5.57243922613555e-07,6.01194290058398e-06
"LOC_Os07g28930",207.433614596973,-1.10764024449123,0.221304417854523,-5.00505256618669,5.58467889036349e-07,6.02271940308607e-06
"LOC_Os05g24890",13.8913086222033,1.80841512022269,0.361397953660677,5.00394399554527,5.61690817445282e-07,6.05503606428927e-06
"LOC_Os03g14950",849.881414688581,1.09032578846586,0.217927761450993,5.00315233454572,5.64003367194483e-07,6.07507008561014e-06
"LOC_Os10g38276",226.767992683869,-3.47639362138081,0.695351376120479,-4.9994775889801,5.74858531498578e-07,6.18701322155106e-06
"LOC_Os11g25470",33.0991031663495,-1.48687090625819,0.297411344040166,-4.99937522913514,5.75163766355399e-07,6.18780930140935e-06
"LOC_Os07g38840",543.800302386744,1.43252523422377,0.286637679229783,4.99768641049939,5.80222398551324e-07,6.23524070691006e-06
"LOC_Os05g33130",76.0504733412474,4.24649461335787,0.84969487636229,4.99767002425382,5.80271690843401e-07,6.23524070691006e-06
"LOC_Os05g49770",1012.35038798447,-2.60099318208794,0.520540717882806,-4.9967141718845,5.83154034930276e-07,6.26361310639714e-06
"LOC_Os07g17250",368.127247821014,-1.09399401392968,0.218945964111206,-4.99663932318032,5.83380320718406e-07,6.26361310639714e-06
"LOC_Os06g01440",681.764837010246,-1.10364689864132,0.220885548902323,-4.99646493003196,5.83907881921025e-07,6.26676265089408e-06
"LOC_Os03g18890",2983.91783931265,1.09973723575444,0.220122815252804,4.99601658506604,5.85266293720264e-07,6.27882315748972e-06
"LOC_Os04g33210",682.548408385913,-1.80102945643509,0.360561664959393,-4.99506639630678,5.88155286995435e-07,6.3072877189779e-06
"LOC_Os07g01030",1479.13709618695,-1.72337553847593,0.345052385162523,-4.99453304072716,5.89782942154889e-07,6.31967657200489e-06
"LOC_Os03g58190",30.6338199984224,-1.40390181157311,0.281111671261636,-4.99410716485859,5.91085715556872e-07,6.33110064269002e-06
"LOC_Os03g03650",519.930019543997,1.69112318595968,0.338629707485413,4.99401897877648,5.91355827204092e-07,6.33145918874458e-06
"LOC_Os11g42510",357.858715713105,-2.02581394498583,0.405773330302407,-4.99247681821788,5.96098703107022e-07,6.37713590577028e-06
"LOC_Os12g24250",1202.64233195397,-1.02625360524072,0.20557481635909,-4.99211733915937,5.97209530256968e-07,6.38646610373919e-06
"LOC_Os05g30530",605.064806390871,-1.09273097038325,0.218939086900675,-4.99102734852907,6.00589924212074e-07,6.41748562788269e-06
"LOC_Os04g03910",582.072309124946,1.38088861276158,0.276725397029476,4.99010436911394,6.03466779867449e-07,6.4430794741155e-06
"LOC_Os06g11660",5049.00718579802,1.59073450147058,0.318809328178363,4.98961090806168,6.0501030442699e-07,6.45183567367419e-06
"LOC_Os02g33030",266.511381922619,-2.99528331225975,0.60042512956569,-4.98860418188417,6.08171109687058e-07,6.48037682627915e-06
"LOC_Os07g27390",24.4533560262341,6.18224470478999,1.23988318461016,4.98615093867395,6.15940320852731e-07,6.55532984277473e-06
"LOC_Os01g01340",14403.8651787651,-3.59813122537495,0.721718176402958,-4.98550728389304,6.17994509400315e-07,6.57196386864659e-06
"LOC_Os08g38710",121.231533962494,-1.87862716349667,0.376976909769075,-4.98340114424372,6.2476239303101e-07,6.63865869258844e-06
"LOC_Os03g54130",21.2735765537724,-5.594214182763,1.12262699441505,-4.98314596975985,6.25587208064733e-07,6.64214735673809e-06
"LOC_Os09g24820",1008.76310311832,-1.62317795444827,0.32575656010077,-4.98279437241771,6.26725415719595e-07,6.65159271042978e-06
"LOC_Os05g08970",1101.47991277608,1.40401821003086,0.28184737118448,4.98148414203897,6.30984559303551e-07,6.68584636984562e-06
"LOC_Os12g42090",6254.39303884979,-1.66565777933133,0.334373091894009,-4.98143486934446,6.31145272255755e-07,6.68584636984562e-06
"LOC_Os08g25430",198.935474045691,-1.16712012116134,0.234294785606912,-4.98141739748098,6.31202269779864e-07,6.68584636984562e-06
"LOC_Os05g43970",255.430033626954,2.13004657370685,0.427615631626345,4.9812177482981,6.3185392694586e-07,6.69010038360247e-06
"LOC_Os01g56360",419.832275361734,-2.86852810209294,0.575898710381719,-4.98095941244879,6.32698100434453e-07,6.69374075730495e-06
"LOC_Os03g45980",42.4096834368007,2.65813205533687,0.53377579263923,4.97986625094753,6.3628231141747e-07,6.72634117909357e-06
"LOC_Os09g35850",134.016641607779,1.24207880867152,0.24950138848183,4.97824407402837,6.41637123882515e-07,6.78026970244888e-06
"LOC_Os02g39570",1137.5261317441,-1.30689208579846,0.262524775859786,-4.97816665691193,6.41893760919618e-07,6.78030377700959e-06
"LOC_Os01g36060",78.7173357791169,1.66316442398767,0.33414587238761,4.97736037289245,6.44572472237122e-07,6.80125431759677e-06
"LOC_Os01g69060",753.646111501881,-2.33372504822127,0.468869160191004,-4.97734815245808,6.446131548572e-07,6.80125431759677e-06
"LOC_Os02g18450",1922.54476676526,-2.23411291235375,0.448965960648607,-4.97612983649406,6.48681452789375e-07,6.83580974826015e-06
"LOC_Os07g34006",6408.88118901388,-1.72840270032096,0.347383065601182,-4.97549498369986,6.50811199179472e-07,6.85285495680675e-06
"LOC_Os01g34920",424.793174779137,6.61755373391211,1.33023884198859,4.97471095041809,6.53450703755497e-07,6.87523673994577e-06
"LOC_Os03g18170",231.556943470455,-2.44753808119443,0.492120274365489,-4.97345508544662,6.57700174253035e-07,6.91450917969124e-06
"LOC_Os10g38940",902.994756955903,-1.73949604365674,0.349774049734848,-4.97319925527748,6.58569085963289e-07,6.92092476984829e-06
"LOC_Os01g58640",286.519132760909,-3.94215888898411,0.792952699851559,-4.97149311645207,6.64392237447351e-07,6.97393805952582e-06
"LOC_Os07g42714",511.749297833201,-1.60951392617701,0.323748661439818,-4.97149214152412,6.64395579075023e-07,6.97393805952582e-06
"LOC_Os06g24190",78.6518429110146,-1.52607537552524,0.306995272214856,-4.97100611522509,6.66063483406781e-07,6.98870374981641e-06
"LOC_Os03g37790",26.8322026283251,3.45659436903527,0.695519656309072,4.9698011230602,6.70216095829458e-07,7.02951856527361e-06
"LOC_Os02g37109",872.61000108798,1.39528638327505,0.280783272156099,4.96926463090491,6.72072957228888e-07,7.04623199201259e-06
"LOC_Os06g46149",266.238213226028,-5.20343252427185,1.0473396139281,-4.96823805294263,6.75639890506639e-07,7.07531151091806e-06
"LOC_Os05g04520",3257.670776572,-1.0697626164933,0.215376336669151,-4.96694591911741,6.80155457516262e-07,7.11981198016632e-06
"LOC_Os10g20240",1277.86531510905,-2.16339563090928,0.435613512730508,-4.96631892190099,6.82357064662943e-07,7.14006477204603e-06
"LOC_Os02g02970",87.3220703171785,1.69614715108563,0.341559630068565,4.96588882809465,6.83871243998167e-07,7.15311141689405e-06
"LOC_Os08g19980",186.499396117973,-1.26865325512533,0.255477492490032,-4.96581222384917,6.84141274787529e-07,7.15313948738379e-06
"LOC_Os04g27950",170.283007181231,-1.85200797591945,0.373044233892153,-4.96458008905952,6.88498705213604e-07,7.19307745282904e-06
"LOC_Os02g08364",1480.38598565618,-1.059116536958,0.21334677000117,-4.96429609387663,6.89506836595332e-07,7.20079817328053e-06
"LOC_Os07g25430",13970.6603185404,-2.82900537642886,0.570256054883703,-4.96093877864358,7.01533017429035e-07,7.31497171252193e-06
"LOC_Os02g47470",9142.57830293473,-4.309865128913,0.869109435501612,-4.95894412471259,7.08773472669199e-07,7.38758980706548e-06
"LOC_Os08g44680",23503.8803561634,-3.09375435739872,0.624071789558792,-4.95736934301413,7.14540629460531e-07,7.44358232476899e-06
"LOC_Os01g09665",29.5062738887673,1.54512720255331,0.3116904025751,4.95724985366216,7.14980063337431e-07,7.44358232476899e-06
"LOC_Os11g22449",56.0779395711894,-5.13192176530244,1.03539384886442,-4.95649242163349,7.17771656766597e-07,7.46683454449731e-06
"LOC_Os11g23080",20.3484755904638,4.42948930267505,0.893719461570576,4.95624129622387,7.1869952107377e-07,7.47358118377372e-06
"LOC_Os03g56782",91.9992353739993,-1.83871987680286,0.371052295199998,-4.95541976316785,7.21743022521528e-07,7.50231402897669e-06
"LOC_Os06g18140",210.023594281229,2.69035852702922,0.543025960413195,4.95438288987527,7.25602016097207e-07,7.53949807483374e-06
"LOC_Os02g50700",100.684829493262,2.96639418397424,0.598851926672273,4.95346854849082,7.29021462742866e-07,7.56914949831126e-06
"LOC_Os01g21630",383.794854321228,4.26233063246888,0.860571519499096,4.95290691812554,7.31129534763386e-07,7.58221001245316e-06
"LOC_Os05g12170",552.229299455682,-1.11828792743099,0.225857887202358,-4.95129012886343,7.37230970559211e-07,7.64252299429766e-06
"LOC_Os05g51450",1523.99113715151,-2.33131452359815,0.470879657173384,-4.95097736350019,7.38416932971331e-07,7.65185261757588e-06
"LOC_Os01g65950",33.815250945461,-2.0167867927566,0.407407352002032,-4.9502955281635,7.41008731271596e-07,7.67573736504174e-06
"LOC_Os02g33020",350.786196049459,-3.32125814173668,0.671037458351919,-4.94943777042455,7.44281696684222e-07,7.70665676334483e-06
"LOC_Os04g43750",159.086957329634,-1.03874409166958,0.209880495884816,-4.94921687358529,7.45126830168798e-07,7.71193493710366e-06
"LOC_Os05g35650",766.793154585502,-3.3029172010147,0.667372850663009,-4.94913330342008,7.45446803855932e-07,7.71193493710366e-06
"LOC_Os03g62670",97.2261099906529,-8.60481838295484,1.73867076982402,-4.94907864806733,7.45656140016713e-07,7.71193493710366e-06
"LOC_Os09g29430",906.90267805047,-1.59668897423031,0.322695437509292,-4.94797505212429,7.49895173500967e-07,7.74978573278945e-06
"LOC_Os05g33290",1184.57742042667,-2.29977826222372,0.464851599928707,-4.94733859704136,7.52350412583254e-07,7.77215738960523e-06
"LOC_Os09g23110",1058.98937459229,-2.32687770728462,0.470373316469488,-4.94687437788696,7.54146103023228e-07,7.78487286956088e-06
"LOC_Os08g33720",1272.45661754324,-2.40347550829114,0.485857830453114,-4.94686996409967,7.54163196214e-07,7.78487286956088e-06
"LOC_Os03g42710",189.410557099216,-5.58113945635911,1.1284700919265,-4.94575753162503,7.58483214371636e-07,7.82644692777766e-06
"LOC_Os05g47730",345.621420596766,3.73338806147214,0.75510224707507,4.94421527142003,7.64511877484011e-07,7.88561287353979e-06
"LOC_Os10g28030",424.591658261506,-1.70475985448568,0.344895122695086,-4.9428354949305,7.69944494535542e-07,7.9385876284366e-06
"LOC_Os07g45780",51.9646413112707,1.3913843238734,0.281568281426119,4.94155206980757,7.75031114232437e-07,7.98795550554818e-06
"LOC_Os02g33680",2088.20901445284,-4.15011429028763,0.840245698759212,-4.93916755112949,7.84567785627353e-07,8.08002142888586e-06
"LOC_Os12g31350",431.3949312926,1.41351280141361,0.28624128141991,4.93818639436574,7.88524571275856e-07,8.11764656754783e-06
"LOC_Os02g37580",143.010216002433,-1.02827302726188,0.208311742761727,-4.93622209496875,7.96503991278591e-07,8.19348742431756e-06
"LOC_Os11g27110",174.299166145356,2.87242832539761,0.581971539786482,4.93568521658545,7.98698408603139e-07,8.2097482215081e-06
"LOC_Os02g36570",2865.42906826719,-1.75170518070776,0.355144141348359,-4.93237808754817,8.12344813707511e-07,8.33720668797781e-06
"LOC_Os01g56990",54.451182355359,-1.40325350226054,0.284548799034821,-4.93150386513782,8.15989530224704e-07,8.36819312790042e-06
"LOC_Os04g38940",179.147506535365,-2.71132737899001,0.55029343369934,-4.92705748052116,8.3477203316168e-07,8.54770781449442e-06
"LOC_Os02g22260",1253.90894099562,-1.8705400220932,0.379714365059491,-4.92617660593415,8.3854213568734e-07,8.58302730774693e-06
"LOC_Os12g02120",98.8283610286802,-1.00098444341705,0.203217141618393,-4.92568902133623,8.40636020126207e-07,8.60116916041942e-06
"LOC_Os03g15760",32.658065058185,1.42616361633665,0.289571945042751,4.92507523864615,8.43279009641853e-07,8.62161757049195e-06
"LOC_Os06g19620",788.4146158589,1.03583222308774,0.210330448663018,4.92478492615829,8.44531900712043e-07,8.63067779922505e-06
"LOC_Os03g45970",206.678246063635,1.01797080129003,0.20670631118127,4.92472046679466,8.44810328755061e-07,8.63067779922505e-06
"LOC_Os07g12590",98.398519640933,1.3946349305069,0.283291577716635,4.92296644237654,8.52420744620748e-07,8.69212884501554e-06
"LOC_Os02g57030",967.393180236868,-3.16717358386535,0.64334744231177,-4.92295978124138,8.5244977161462e-07,8.69212884501554e-06
